Tweet,Date,Link,Images
"Statement by 
@realdonaldtrump
 on my new film “Vindicating Trump”

Opens in theaters nationwide Friday, September 27.

Let’s show our support for Trump and fill the theaters on opening weekend!

Get tickets now at http://VindicatingTrump.com",2024-09-20,https://x.com/DineshDSouza/status/1837151734692479354,https://pbs.twimg.com/amplify_video_thumb/1837148379450855425/img/wRgSLGErMERdh1wd.jpg
"Trump’s Rescue Mission: Saving America is the film Kamala Harris and her allies in the biased media don’t want you to see. With an incredible cast, it dares to tell the truth about Kamala’s radical left-wing agenda. This is a must see, go to: https://citizensunitedmovies.com/pages/trumpsavesamericamovie….",2024-09-24,https://x.com/realDonaldTrump/status/1838594336856117411,No Images
"THANK YOU, PENNSYLVANIA! #MAGA2024 https://trumpforce47.com",2024-09-24,https://x.com/realDonaldTrump/status/1838404588321362337,https://pbs.twimg.com/amplify_video_thumb/1838403053776478208/img/eBu8HvsOwBBopO-L.jpg
"THANK YOU, NORTH CAROLINA! #MAGA2024",2024-09-22,https://x.com/realDonaldTrump/status/1837670921689002168,https://pbs.twimg.com/amplify_video_thumb/1837669938347003904/img/L9jKgmpt--FuKJWj.jpg
"Hello everyone! I have something incredible to share today, as we are introducing the launch of our Official Trump Coins! The ONLY OFFICIAL coin designed by me—and proudly minted here in the U.S.A. The President Donald J. Trump First Edition Silver Medallion will be available",2024-09-21,https://x.com/realDonaldTrump/status/1837549569481285792,https://pbs.twimg.com/amplify_video_thumb/1837549453047160832/img/WhkF6cekV_ofm6lT.jpg
https://melaniatrump.com,2024-09-20,https://x.com/MELANIATRUMP/status/1837100037127438604,https://pbs.twimg.com/amplify_video_thumb/1837099964515614721/img/HcGTblwZX2U3ETdb.jpg
https://melaniatrump.com,2024-09-10,https://x.com/MELANIATRUMP/status/1833476085998063741,https://pbs.twimg.com/amplify_video_thumb/1833475960303190016/img/q-3ISUlDw7fJ5KDw.jpg
,2024-09-04,https://x.com/elonmusk/status/1831356844214042634,https://pbs.twimg.com/media/GWpJV81asAAljzA?format=jpg&name=medium
"THANK YOU, MICHIGAN! #MAGA2024",2024-09-18,https://x.com/realDonaldTrump/status/1836230397375434767,https://pbs.twimg.com/amplify_video_thumb/1836229282156195840/img/w5BIiHSTv9XyFu4o.jpg
Early Voting in Pennsylvania. GO VOTE. MAKE AMERICA GREAT AGAIN!!! DJT,2024-09-17,https://x.com/realDonaldTrump/status/1836101995444236619,No Images
"Your Automobile Insurance is up 73% — VOTE FOR TRUMP, I’LL CUT THAT NUMBER IN HALF!",2024-09-17,https://x.com/realDonaldTrump/status/1836100511960818044,No Images
"FIGHT, FIGHT, FIGHT!!!!!",2024-09-17,https://x.com/realDonaldTrump/status/1835873233133842760,No Images
"Join me live from Mar-A-Lago at 8:00PM Eastern, tonight on X Spaces. Set a reminder and be sure to tune in!",2024-09-16,https://x.com/realDonaldTrump/status/1835754983259558260,No Images
"The Rhetoric, Lies, as exemplified by the false statements made by Comrade Kamala Harris during the rigged and highly partisan ABC Debate, and all of the ridiculous lawsuits specifically designed to inflict damage on Joe’s, then Kamala’s, Political Opponent, ME, has taken",2024-09-16,https://x.com/realDonaldTrump/status/1835717973069197484,No Images
"I would like to thank everyone for your concern and well wishes - It was certainly an interesting day! Most importantly, I want to thank the U.S. Secret Service, Sheriff Ric Bradshaw and his Office of brave and dedicated Patriots, and, all of Law Enforcement, for the incredible",2024-09-16,https://x.com/realDonaldTrump/status/1835717567907787035,No Images
"As President I will immediately end the migrant invasion of America. We will stop all migrant flights, end all illegal entries, terminate the Kamala phone app for smuggling illegals (CBP One App), revoke deportation immunity, suspend refugee resettlement, and return Kamala’s",2024-09-15,https://x.com/realDonaldTrump/status/1835315698169475316,No Images
,2024-09-14,https://x.com/realDonaldTrump/status/1834974939897582075,https://pbs.twimg.com/amplify_video_thumb/1834974879059230720/img/kl_H6wAOdW5VC_xd.jpg
"THANK YOU, NEVADA! #MAGA2024",2024-09-14,https://x.com/realDonaldTrump/status/1834833442061611327,https://pbs.twimg.com/amplify_video_thumb/1834809677411966976/img/Oz8tGDVuSn2I7TuQ.jpg
"THANK YOU, ARIZONA! #MAGA2024",2024-09-12,https://x.com/realDonaldTrump/status/1834374793577042006,No Images
".
@WorldLibertyFi",2024-09-12,https://x.com/realDonaldTrump/status/1834311432982135015,https://pbs.twimg.com/amplify_video_thumb/1834311379685081088/img/r04UMoVklTJsTa0c.jpg
,2024-09-11,https://x.com/realDonaldTrump/status/1833911909692952960,https://pbs.twimg.com/amplify_video_thumb/1833911597628297216/img/qfkh9B-XxToesFTd.jpg
https://melaniatrump.com,2024-09-08,https://x.com/MELANIATRUMP/status/1832799851064500510,https://pbs.twimg.com/amplify_video_thumb/1832799784597397504/img/AKne2GNpE2lx4Rbw.jpg
"Our presidential endorsement process is thorough and inclusive, involving over 377,000 members across the nation. Today, it's a privilege to announce that the collective will of our members has led us to endorse Donald J. Trump for President. We're committed to supporting",2024-09-06,https://x.com/GLFOP/status/1832124260313104895,https://pbs.twimg.com/media/GW0DTc9WcAAe8VC?format=jpg&name=medium
Happy Birthday Mary!,2024-09-09,https://x.com/realDonaldTrump/status/1832988358932348976,https://pbs.twimg.com/media/GXAVMneWwAAKLdq?format=jpg&name=medium
I am so honored to receive the Fraternal Order of Police official endorsement for President of the United States. Thank you!,2024-09-07,https://x.com/realDonaldTrump/status/1832252250355273855,https://pbs.twimg.com/media/GW0DTc9WcAAe8VC?format=jpg&name=medium
"Today, it was my Great Honor to Address the storied Economic Club of New York!",2024-09-05,https://x.com/realDonaldTrump/status/1831803368928620840,https://pbs.twimg.com/amplify_video_thumb/1831802187011260416/img/aemSY9-HdCeNI_Um.jpg
,2024-09-05,https://x.com/realDonaldTrump/status/1831703950564671956,https://pbs.twimg.com/media/GWuFB2tXIAAaPm7?format=jpg&name=medium
,2024-09-05,https://x.com/realDonaldTrump/status/1831693222713716856,https://pbs.twimg.com/amplify_video_thumb/1831690149681299457/img/J4l29lviKWL_K6Jh.jpg
"Here's my conversation with 
@realDonaldTrump
It's here on X in full, and is up everywhere else too. Links in comment.

Timestamps:
0:00 - Introduction
1:09 - Psychology of winning and losing
3:51 - Politics is a dirty game
5:28 - Business vs politics
8:04 - War in Ukraine",2024-09-03,https://x.com/lexfridman/status/1831010861248585738,No Images
"Jaclyn Schmitz, Step-Mother of Lance Corporal Jared Schmitz…",2024-09-03,https://x.com/realDonaldTrump/status/1831095087163707732,https://pbs.twimg.com/amplify_video_thumb/1831095014299963392/img/2uVEi4DoLvfBPn2M.jpg
"Join me in Harrisburg, Pennsylvania for a Town Hall with 
@SeanHannity
 this Wednesday, September 4th at 5:30PM Eastern. Get your tickets below, look forward to seeing you there! #MAGA2024",2024-09-03,https://x.com/realDonaldTrump/status/1830979880969752629,No Images
"Join me in Harrisburg, Pennsylvania for a Town Hall with 
@SeanHannity
 this Wednesday, September 4th at 5:30PM Eastern. Get your tickets below, look forward to seeing you there! #MAGA2024",2024-09-03,https://x.com/realDonaldTrump/status/1830811557120413791,No Images
"Happy Labor Day to all of our American Workers who represent the Shining Example of Hard Work and Ingenuity. Under Comrade Kamala Harris, all Americans are suffering during this Holiday weekend — High Gas Prices, Transportation Costs are up, and Grocery Prices are through the",2024-09-02,https://x.com/realDonaldTrump/status/1830709499629330533,https://pbs.twimg.com/media/GWf8lqMWoAAsJrv?format=jpg&name=small
,2024-09-02,https://x.com/realDonaldTrump/status/1830639458468950444,https://pbs.twimg.com/amplify_video_thumb/1830639381712879616/img/D3-xOJIwBAFyomAx.jpg
,2024-09-01,https://x.com/realDonaldTrump/status/1830336761513533776,https://pbs.twimg.com/media/GWaplX5W4AMndFO?format=jpg&name=medium
"Steve Nikoui, Father of Lance Corporal Kareem M. Nikoui…",2024-09-01,https://x.com/realDonaldTrump/status/1830044423079530939,https://pbs.twimg.com/amplify_video_thumb/1830044345061240833/img/O-0CO1dvuWrdAJqy.jpg
"Mark Schmitz, Father of Lance Corporal Jared M. Schmitz…",2024-09-01,https://x.com/realDonaldTrump/status/1830044131021762757,https://pbs.twimg.com/amplify_video_thumb/1830044071391330306/img/D4KKLyoe2EiSUbsA.jpg
"Jim McCollum, Father of Lance Corporal Rylee McCollum…",2024-09-01,https://x.com/realDonaldTrump/status/1830043841983885343,https://pbs.twimg.com/amplify_video_thumb/1830043775038558209/img/ZCtaW6H_mhWneBlS.jpg
"Herman Lopez, Father of Corporal Hunter Lopez…",2024-09-01,https://x.com/realDonaldTrump/status/1830043573124747613,https://pbs.twimg.com/amplify_video_thumb/1830043507538468864/img/cmisWJiZdnDXCdU7.jpg
"Christy Shamblin, Mother-In-Law of Sergeant Nicole Gee…",2024-09-01,https://x.com/realDonaldTrump/status/1830043214079774838,https://pbs.twimg.com/amplify_video_thumb/1830043146421489664/img/tnz56aiqtIsky7ti.jpg
"Kamala Harris is the Weakest Presidential Candidate in History on Crime. She’s allowed millions of people to pour through our Borders, many from prisons, mental institutions and, indeed, terrorists, coming in at levels never seen before. What gives her the right to run for",2024-08-31,https://x.com/realDonaldTrump/status/1829835836268929277,No Images
"Think of it, America, Pocahontas, sometimes referred to as Elizabeth Warren, is considered far more Conservative in the U.S. Senate than Comrade Kamala Harris ever was. Is this really what we want to be President of the United States? She will only bring us Poverty, Chaos, and",2024-08-31,https://x.com/realDonaldTrump/status/1829834705325170977,No Images
"I look so forward to Debating Comrade Kamala Harris and exposing her for the fraud she is. Harris has changed every one of her long held positions, on everything. America will never allow an Election WEAPONIZING MARXIST TO BE PRESIDENT OF THE U.S.",2024-08-31,https://x.com/realDonaldTrump/status/1829745502440587304,No Images
"A great evening in Washington, D.C. with 
@Moms4Liberty
, thank you! #MAGA2024",2024-08-31,https://x.com/realDonaldTrump/status/1829742770988241037,No Images
COMRADE KAMALA: “MY VALUES HAVE NOT CHANGED.”,2024-08-31,https://x.com/realDonaldTrump/status/1829677817170444702,https://pbs.twimg.com/amplify_video_thumb/1829677726015307776/img/B5ktWPwJlDUXFe44.jpg
"I was thrilled to be back in the beautiful Commonwealth of Pennsylvania with thousands of proud, hardworking American Patriots—67 days from now, we are going to win Pennsylvania, we are going to defeat Comrade Kamala Harris, and we are going to win the White House!",2024-08-31,https://x.com/realDonaldTrump/status/1829675699013333165,https://pbs.twimg.com/amplify_video_thumb/1829648441875591168/img/N8sx_-jsSSULr0IA.jpg
Please note that this is an actual statement from Kamala,2024-08-29,https://x.com/elonmusk/status/1829185699184292285,No Images
"THANK YOU, WISCONSIN! #MAGA2024 
@TulsiGabbard",2024-08-30,https://x.com/realDonaldTrump/status/1829363503515185371,https://pbs.twimg.com/amplify_video_thumb/1829356781291610112/img/C2tYuKKO5ETXwuGy.jpg
"THANK YOU, MICHIGAN! #MAGA2024",2024-08-29,https://x.com/realDonaldTrump/status/1829285050208444821,https://pbs.twimg.com/amplify_video_thumb/1829282247377117184/img/CGrTzOpSeCvGzL6z.jpg
Kamala Harris DESTROYED the housing market. President Trump will make home ownership attainable for average Americans once again!,2024-08-28,https://x.com/TeamTrump/status/1828885576411472181,https://pbs.twimg.com/ext_tw_video_thumb/1828885127369273344/pu/img/otoBoreIZOfNQ_CC.jpg
"Our campaign is not just about us versus Donald Trump. It is about two different visions for our nation: One focused on the future, the other on the past. 

We fight for the future.",2024-08-29,https://x.com/realDonaldTrump/status/1828949359448244304,https://pbs.twimg.com/media/GWG7v8RXIAEgtwT?format=jpg&name=900x900
,2024-08-28,https://x.com/realDonaldTrump/status/1828900722873905224,https://pbs.twimg.com/media/GWBrPk7XsAAmq82.jpg
PERSECUTION OF A POLITICAL OPPONENT!,2024-08-28,https://x.com/realDonaldTrump/status/1828807702090330238,No Images
"I AGREE, THANK YOU—TOGETHER, WE WILL MAKE AMERICA GREAT AGAIN!!!",2024-08-28,https://x.com/realDonaldTrump/status/1828806969370820734,No Images
"It is DOJ policy that the Department of Justice should not take any action that will influence an election within 60 days of that election – but they just have taken such action. Voting starts on September 6th, therefore the DOJ has violated its own policy – Election",2024-08-28,https://x.com/realDonaldTrump/status/1828625060187218292,No Images
"Even if aspiring homeowners save for years, it is often still not enough. 

My administration will provide first-time homebuyers with $25,000 to help with the down payment on a new home.",2024-08-28,https://x.com/realDonaldTrump/status/1828616319228391525,https://pbs.twimg.com/media/GWCM2fKWUAEROcG?format=jpg&name=small
"Thank you, 
@RobertKennedyJr
 and 
@TulsiGabbard
!",2024-08-27,https://x.com/realDonaldTrump/status/1828504545405870150,https://pbs.twimg.com/amplify_video_thumb/1828504456842842113/img/zeqfdmtbZ_NseISM.jpg
You can make a BIG ELECTION IMPACT with a small time commitment! Join #TrumpForce47 at: https://trumpforce47.com.,2024-08-27,https://x.com/realDonaldTrump/status/1828484235352821994,https://pbs.twimg.com/media/GWAUt_UXAAAPbAo?format=jpg&name=medium
"My interview with President Donald J. Trump.
@realDonaldTrump",2024-08-26,https://x.com/ShawnRyan762/status/1828122739309453761,No Images
"I have a FANTASTIC new Book coming out next week, “SAVE AMERICA.” I hand-selected every Photo, from my time in the White House, to our current third Campaign for President of the United States. A MUST HAVE on U.S. History, especially for America First Patriots - Get your copy now",2024-08-26,https://x.com/realDonaldTrump/status/1828197425171063275,https://pbs.twimg.com/media/GV8P3npXUAAvQqJ?format=jpg&name=small
"No mother should ever have to tell this story. As Border Czar, Vice President Harris failed America. I’m so sorry for your family's loss, Rachel.",2024-08-25,https://x.com/RobertKennedyJr/status/1827812756923486553,https://pbs.twimg.com/ext_tw_video_thumb/1826728906667294722/pu/img/Qzsi1kQEfmT5SNbP.jpg
"I was a Democrat for over 20 years. Today, I endorsed Donald Trump for President.   WATCH to hear why:",2024-08-26,https://x.com/TulsiGabbard/status/1828165678844850456,https://pbs.twimg.com/ext_tw_video_thumb/1828164199345766400/pu/img/6waeV-SZgP3FMSdd.jpg
,2024-08-26,https://x.com/realDonaldTrump/status/1828184902648393890,https://pbs.twimg.com/amplify_video_thumb/1828184851817639936/img/Ua9GTr9wb-Hkreev.jpg
"PRESIDENT TRUMP: ""Three years ago, Kamala's and Biden's incompetence left 13 dead warriors, hundreds of civilians killed and grievously wounded, and $85 billion worth of the finest military equipment on the planet abandoned to the Taliban.""",2024-08-26,https://x.com/TeamTrump/status/1828024599487136047,https://pbs.twimg.com/amplify_video_thumb/1827850973693571072/img/UHywnea8nCN1mgJa.jpg
"There will be no future under Comrade Kamala Harris, because she will take us into a Nuclear World War III! She will never be respected by the Tyrants of the World!",2024-08-25,https://x.com/realDonaldTrump/status/1827784751312142496,No Images
"Kamala and her “handlers” are trying to make it sound like I am the Incumbent President, so that they can blame me for the failure of the past four years. No, it was their failure! It is one of the worst Presidencies in History, and she is definitely the Worst Vice President.",2024-08-25,https://x.com/realDonaldTrump/status/1827784510249046393,No Images
NOVEMBER 5TH WILL BE THE MOST IMPORTANT DAY IN THE HISTORY OF AMERICA!,2024-08-25,https://x.com/realDonaldTrump/status/1827739726629024026,No Images
"Who is negotiating for us in the Middle East? Bombs are dropping all over the place! Sleepy Joe is sleeping on a Beach in California, viciously Exiled by the Democrats, and Comrade Kamala is doing a campaign bus tour with Tampon Tim, her really bad V.P. Pick. Let’s not have World",2024-08-25,https://x.com/realDonaldTrump/status/1827737056186954201,No Images
HAPPY ONE YEAR ANNIVERSARY! #MAGA,2024-08-24,https://x.com/realDonaldTrump/status/1827362138723151939,https://pbs.twimg.com/media/F4Vymo9XsAAHLJV?format=jpg&name=medium
"If you love our former First Lady as much as me, and are ready for the Truth, buy her new book now!

MELANIA provides an insightful perspective of her tenure as First Lady of the United States, highlighting our shared experiences, her entrepreneurial achievements, plus the",2024-08-24,https://x.com/realDonaldTrump/status/1827360091927900379,https://pbs.twimg.com/media/GVwWUZdX0AARFy3?format=jpg&name=medium
MAKE AMERICA GREAT AGAIN!,2024-08-24,https://x.com/realDonaldTrump/status/1827155352498176251,https://pbs.twimg.com/amplify_video_thumb/1827151846592671747/img/CE2L1d4sTr8eInNt.jpg
#NoTaxOnTips #MAGA2024,2024-08-23,https://x.com/realDonaldTrump/status/1827086527371079739,No Images
"As President, I will grow our economy.
 
And I’ll lower the cost of everyday needs like healthcare, housing, and groceries.",2024-08-23,https://x.com/realDonaldTrump/status/1826860162591908076,https://pbs.twimg.com/media/GVpPognbgAI6Vgr?format=jpg&name=medium
"This election is not only the most important of our lives, it is one of the most important in the life of our nation.

In many ways, Donald Trump is an unserious man—but the consequences of putting him back in the White House are extremely serious.

And we’re not going back.",2024-08-23,https://x.com/realDonaldTrump/status/1826837513232621746,https://pbs.twimg.com/media/GVo7CQHbAAAwVdI?format=jpg&name=medium
"Thank you to 
@BrianKempGA
 for all of your help and support in Georgia, where a win is so important to the success of our Party and, most importantly, our Country. 

I look forward to working with you, your team, and all of my friends in Georgia to help MAKE AMERICA GREAT AGAIN!",2024-08-23,https://x.com/realDonaldTrump/status/1826800523280040166,No Images
"At the Democrat Convention, they said, “We’ve got 70 days to act right…After 70 days, we can go back to acting crazy!” What they mean is that they want to get Elected, and then destroy our Country with Radical Left, Marxist/Socialist Policies. We can’t let this happen and, if it",2024-08-22,https://x.com/realDonaldTrump/status/1826736315590918654,No Images
"12-year-old Jocelyn Nungaray was viciously murdered by two illegal aliens released into our country by Kamala Harris just two months prior.

She would be alive today if Kamala had done her job.

Listen to her family's gut wrenching story.",2024-08-22,https://x.com/TrumpWarRoom/status/1826713980829946027,https://pbs.twimg.com/ext_tw_video_thumb/1826712966982434816/pu/img/P_N7Ch73Dn2L1ey_.jpg
"LIVE: President Trump in Montezuma Pass, AZ

Text TRUMP to 88022",2024-08-22,https://x.com/TeamTrump/status/1826699745970073921,No Images
,2024-08-18,https://x.com/realDonaldTrump/status/1825138139502878806,https://pbs.twimg.com/media/GVQxdq2WAAABm57?format=jpg&name=medium
,2024-08-18,https://x.com/realDonaldTrump/status/1825025772341334386,https://pbs.twimg.com/media/GVPLRHtXAAAHRMP?format=jpg&name=medium
,2024-08-18,https://x.com/realDonaldTrump/status/1825015745048203688,https://pbs.twimg.com/amplify_video_thumb/1825015660642000896/img/VCgfofCKiSW6QnVh.jpg
,2024-08-18,https://x.com/realDonaldTrump/status/1824988683667145046,https://pbs.twimg.com/amplify_video_thumb/1824985740951814144/img/2uscoDarjcSTwBf0.jpg
RIP Corey Comperatore,2024-08-17,https://x.com/realDonaldTrump/status/1824870965395734557,https://pbs.twimg.com/amplify_video_thumb/1824870858533273600/img/45oR85cx67nR3aDJ.jpg
Kamala Harris: Weak. Failed. Dangerously Liberal. #MAGA2024,2024-08-17,https://x.com/realDonaldTrump/status/1824856503062237588,No Images
You can make a BIG ELECTION IMPACT with a small time commitment! Join #TrumpForce47 at: https://trumpforce47.com.,2024-08-17,https://x.com/realDonaldTrump/status/1824841978707681662,https://pbs.twimg.com/media/GVMkGXRXYAA6cPd?format=jpg&name=medium
"If you think things are expensive now, they will get 100 times WORSE if Kamala gets four years as President. Under her plan, Kamala will implement SOVIET Style Price Controls. She will abolish private health care, and make California's ridiculous tax policies the law of the land,",2024-08-17,https://x.com/realDonaldTrump/status/1824839155467145340,https://pbs.twimg.com/amplify_video_thumb/1824839059656556544/img/1cW_hCUuHohU1QBK.jpg
,2024-08-17,https://x.com/realDonaldTrump/status/1824830617017614728,https://pbs.twimg.com/amplify_video_thumb/1824829665896185856/img/kcaq0Kl-xqcoRLQV.jpg
"At a time when corporate media and foreign governments are suppressing the truth, we're taking you closer to it. Our new, independent documentary series is the most honest look at the world of Donald Trump, taking you into his inner circle and campaign.

Here's a first look at",2024-08-11,https://x.com/justinbwells/status/1822717200433655942,https://pbs.twimg.com/media/GUwEH2mXcAAwfy6.jpg
,2024-08-15,https://x.com/realDonaldTrump/status/1824069681868669045,https://pbs.twimg.com/amplify_video_thumb/1824069627548164096/img/2fr7NJC-M9rfUmOQ.jpg
,2024-08-13,https://x.com/realDonaldTrump/status/1823430600872878321,https://pbs.twimg.com/amplify_video_thumb/1823427918892089345/img/KDGJ2Wr-8aV54oXa.jpg
"President Trump will be interviewed by Elon Musk TONIGHT at 8 pm Eastern on 𝕏.

Like this post to be notified when the interview begins.

IT WILL BE THE INTERVIEW OF THE CENTURY!

MAKE AMERICA GREAT AGAIN!

#TrumpOnX",2024-08-12,https://x.com/TeamTrump/status/1822992218803540433,https://pbs.twimg.com/media/GUyMcmDW0AAEz-I?format=jpg&name=medium
"Are you better off now than you were when I was president?

Our economy is shattered. Our border has been erased. We're a nation in decline.

Make the American Dream AFFORDABLE again. Make America SAFE again. Make America GREAT Again!",2024-08-12,https://x.com/realDonaldTrump/status/1823034723867713700,No Images
,2024-08-12,https://x.com/realDonaldTrump/status/1823016427680358790,https://pbs.twimg.com/amplify_video_thumb/1823016241159671808/img/qlatNZlrz2ESmM_k.jpg
http://DONALDJTRUMP.COM,2023-08-25,https://x.com/realDonaldTrump/status/1694886846050771321,https://pbs.twimg.com/media/F4Vymo9XsAAHLJV?format=jpg&name=medium
